tt0	tt1	status	gates	wall_s	chain
1a	52	sat	12	77.74	F0 = n8 ; F0N = n5 ; F1 = n11 ; F1N = n9 ; n11 = n6 | n10 ; n10 = bN & n8 ; n9 = n1 & n4 ; n8 = n2 | n7 ; n7 = bN & n6 ; n6 = aN & c ; n5 = n0 & n4 ; n4 = b | n3 ; n3 = n0 & n1 ; n2 = a & cN ; n1 = a | cN ; n0 = aN | c
1a	56	sat	13	134.24	F0 = n10 ; F0N = n8 ; F1 = n12 ; F1N = n7 ; n12 = n0 | n11 ; n11 = bN & n10 ; n10 = n1 & n9 ; n9 = cN | n2 ; n8 = n0 | n5 ; n7 = n5 | n6 ; n6 = a & b ; n5 = n3 | n4 ; n4 = a & c ; n3 = cN & n2 ; n2 = aN & bN ; n1 = a | c ; n0 = aN & b
1a	58	sat	12	73.33	F0 = n7 ; F0N = n9 ; F1 = n6 ; F1N = n11 ; n11 = n5 & n10 ; n10 = bN | n4 ; n9 = n4 & n8 ; n8 = b | n5 ; n7 = n0 | n2 ; n6 = n1 | n3 ; n5 = a | cN ; n4 = aN | c ; n3 = b & n0 ; n2 = bN & n1 ; n1 = aN & c ; n0 = a & cN
1a	5a	sat	10	3.03	F0 = n9 ; F0N = n4 ; F1 = n7 ; F1N = n2 ; n9 = n7 & n8 ; n8 = a | bN ; n7 = n5 & n6 ; n6 = aN | cN ; n5 = a | c ; n4 = n0 & n3 ; n3 = b | n1 ; n2 = n0 & n1 ; n1 = a | cN ; n0 = aN | c
1a	5c	sat	12	81.52	F0 = n9 ; F0N = n8 ; F1 = n11 ; F1N = n5 ; n11 = n2 | n10 ; n10 = b & cN ; n9 = n1 | n4 ; n8 = n0 | n7 ; n7 = aN & n6 ; n6 = b | n3 ; n5 = n0 | n3 ; n4 = bN & n2 ; n3 = bN & cN ; n2 = aN & c ; n1 = a & cN ; n0 = a & c
1a	5e	sat	10	1.62	F0 = n7 ; F0N = n9 ; F1 = n8 ; F1N = n5 ; n9 = n5 | n6 ; n8 = n6 | n7 ; n7 = n2 | n4 ; n6 = aN & b ; n5 = n1 | n3 ; n4 = c & n0 ; n3 = cN & n0 ; n2 = a & cN ; n1 = a & c ; n0 = aN & bN
1a	6a	sat	14	192.27	F0 = n4 ; F0N = n12 ; F1 = n13 ; F1N = n11 ; n13 = n2 | n7 ; n12 = n7 | n10 ; n11 = n1 | n10 ; n10 = n8 | n9 ; n9 = a & n3 ; n8 = aN & cN ; n7 = n5 | n6 ; n6 = aN & n3 ; n5 = a & n0 ; n4 = n1 | n2 ; n3 = b & c ; n2 = a & cN ; n1 = aN & n0 ; n0 = bN & c
1a	72	sat	12	84.67	F0 = n10 ; F0N = n9 ; F1 = n4 ; F1N = n11 ; n11 = n7 | n8 ; n10 = n0 | n3 ; n9 = n6 | n8 ; n8 = aN & cN ; n7 = a & b ; n6 = c & n5 ; n5 = b | n1 ; n4 = n1 | n2 ; n3 = bN & n2 ; n2 = aN & c ; n1 = a & bN ; n0 = a & cN
1a	78	sat	15	257.17	F0 = n13 ; F0N = n12 ; F1 = n6 ; F1N = n14 ; n14 = n7 | n11 ; n13 = n1 | n8 ; n12 = n9 | n10 ; n11 = n2 & n10 ; n10 = a & c ; n9 = aN & n2 ; n8 = c & n5 ; n7 = cN & n0 ; n6 = n3 | n4 ; n5 = aN & bN ; n4 = b & n1 ; n3 = c & n0 ; n2 = b | cN ; n1 = a & cN ; n0 = aN | bN
1a	7a	sat	13	146.53	F0 = n11 ; F0N = n9 ; F1 = n5 ; F1N = n12 ; n12 = n9 & n10 ; n11 = n5 & n10 ; n10 = n2 & n8 ; n9 = n3 | n7 ; n8 = aN | n6 ; n7 = aN & n6 ; n6 = b | cN ; n5 = n0 & n4 ; n4 = aN | n1 ; n3 = a & c ; n2 = a | n1 ; n1 = bN | cN ; n0 = a | c
1a	8e	sat	12	81.18	F0 = n8 ; F0N = n10 ; F1 = n11 ; F1N = n9 ; n11 = n5 | n6 ; n10 = n2 & n7 ; n9 = n2 & n4 ; n8 = n1 | n6 ; n7 = b | n3 ; n6 = a & cN ; n5 = b & n3 ; n4 = bN | n0 ; n3 = a | cN ; n2 = aN | c ; n1 = bN & n0 ; n0 = aN & c
1a	96	sat	14	178.07	F0 = n8 ; F0N = n10 ; F1 = n12 ; F1N = n13 ; n13 = n4 & n9 ; n12 = n7 | n11 ; n11 = b & n6 ; n10 = n1 & n9 ; n9 = b | n6 ; n8 = n2 | n7 ; n7 = bN & n3 ; n6 = n1 & n5 ; n5 = a | cN ; n4 = bN | n3 ; n3 = n0 | n2 ; n2 = a & cN ; n1 = aN | c ; n0 = aN & c
1a	9c	sat	12	61.26	F0 = n8 ; F0N = n4 ; F1 = n11 ; F1N = n9 ; n11 = n6 | n10 ; n10 = b & n1 ; n9 = n3 & n7 ; n8 = n0 | n6 ; n7 = bN | n5 ; n6 = bN & n5 ; n5 = aN & c ; n4 = n2 & n3 ; n3 = b | n1 ; n2 = aN | c ; n1 = a | cN ; n0 = a & cN
1a	aa	sat	8	0.27	F0 = n7 ; F0N = n3 ; F1 = a ; F1N = aN ; n7 = n5 | n6 ; n6 = a & cN ; n5 = aN & n4 ; n4 = bN & c ; n3 = n1 | n2 ; n2 = a & c ; n1 = aN & n0 ; n0 = b | cN
1a	b2	sat	12	77.87	F0 = n8 ; F0N = n11 ; F1 = n6 ; F1N = n10 ; n11 = n1 | n7 ; n10 = n7 | n9 ; n9 = b & cN ; n8 = n3 & n5 ; n7 = aN & n4 ; n6 = n2 & n3 ; n5 = cN | n0 ; n4 = b | cN ; n3 = a | c ; n2 = bN | n1 ; n1 = a & c ; n0 = aN & bN
1a	b8	sat	12	79.66	F0 = n6 ; F0N = n10 ; F1 = n3 ; F1N = n11 ; n11 = n7 & n8 ; n10 = n0 | n9 ; n9 = aN & n8 ; n8 = b | cN ; n7 = aN | bN ; n6 = n4 & n5 ; n5 = a | n3 ; n4 = aN | cN ; n3 = n1 & n2 ; n2 = a | bN ; n1 = b | c ; n0 = a & c
1a	c6	sat	14	191.45	F0 = n3 ; F0N = n12 ; F1 = n11 ; F1N = n13 ; n13 = n4 | n7 ; n12 = n6 & n8 ; n11 = n9 | n10 ; n10 = b & n6 ; n9 = bN & n0 ; n8 = a | n5 ; n7 = bN & n6 ; n6 = aN | c ; n5 = b | cN ; n4 = b & n0 ; n3 = n0 | n2 ; n2 = aN & n1 ; n1 = bN & c ; n0 = a & cN
1a	cc	sat	8	0.31	F0 = n3 ; F0N = n7 ; F1 = b ; F1N = bN ; n7 = n5 & n6 ; n6 = aN | c ; n5 = cN | n4 ; n4 = a | b ; n3 = n0 & n2 ; n2 = cN | n1 ; n1 = aN & bN ; n0 = a | c
1a	d4	sat	12	77.97	F0 = n11 ; F0N = n8 ; F1 = n9 ; F1N = n5 ; n11 = n3 | n10 ; n10 = bN & n9 ; n9 = n4 & n7 ; n8 = n6 & n7 ; n7 = aN | c ; n6 = b | n5 ; n5 = n1 | n3 ; n4 = b | n2 ; n3 = a & cN ; n2 = aN & c ; n1 = bN & n0 ; n0 = a | cN
1e	1e	sat	8	0.35	F0 = n4 ; F0N = n7 ; F1 = n4 ; F1N = n7 ; n7 = n5 & n6 ; n6 = cN | n0 ; n5 = c | n1 ; n4 = n2 | n3 ; n3 = c & n1 ; n2 = cN & n0 ; n1 = aN & bN ; n0 = a | b
1e	2e	sat	12	75.53	F0 = n11 ; F0N = n8 ; F1 = n4 ; F1N = n10 ; n11 = n5 & n9 ; n10 = n1 & n6 ; n9 = cN | n3 ; n8 = n6 & n7 ; n7 = cN | n0 ; n6 = c | n3 ; n5 = c | n0 ; n4 = n0 & n2 ; n3 = bN & n1 ; n2 = bN | cN ; n1 = aN | b ; n0 = a | b
1e	36	sat	14	175.50	F0 = n4 ; F0N = n7 ; F1 = n11 ; F1N = n13 ; n13 = n10 | n12 ; n12 = aN & n7 ; n11 = n8 | n9 ; n10 = a & b ; n9 = bN & n1 ; n8 = aN & n4 ; n7 = n5 | n6 ; n6 = cN & n0 ; n5 = c & n1 ; n4 = n2 | n3 ; n3 = c & n0 ; n2 = cN & n1 ; n1 = a | b ; n0 = aN & bN
1e	3a	sat	13	134.84	F0 = n11 ; F0N = n9 ; F1 = n12 ; F1N = n7 ; n12 = n5 & n8 ; n11 = n6 & n10 ; n10 = b | n8 ; n9 = n3 & n4 ; n8 = a | c ; n7 = n0 & n1 ; n6 = cN | n2 ; n5 = bN | cN ; n4 = c | n2 ; n3 = a | n1 ; n2 = aN & bN ; n1 = b | cN ; n0 = aN | c
1e	3c	sat	12	76.11	F0 = n8 ; F0N = n11 ; F1 = n5 ; F1N = n9 ; n11 = n2 | n10 ; n10 = aN & n9 ; n9 = n1 | n7 ; n8 = n3 | n6 ; n7 = bN & cN ; n6 = aN & n5 ; n5 = n0 | n4 ; n4 = bN & c ; n3 = a & cN ; n2 = a & c ; n1 = b & c ; n0 = b & cN
1e	66	sat	12	77.20	F0 = n10 ; F0N = n11 ; F1 = n9 ; F1N = n7 ; n11 = n4 | n6 ; n10 = n3 | n8 ; n9 = n0 & n2 ; n8 = cN & n0 ; n7 = n1 | n5 ; n6 = cN & n1 ; n5 = a & b ; n4 = c & n0 ; n3 = c & n1 ; n2 = aN | bN ; n1 = aN & bN ; n0 = a | b
1e	6a	sat	16	569.81	F0 = n15 ; F0N = n12 ; F1 = n11 ; F1N = n14 ; n15 = n2 & n13 ; n14 = n6 | n7 ; n13 = cN | n7 ; n12 = n5 & n10 ; n11 = n4 & n9 ; n10 = n4 | n8 ; n9 = aN | n0 ; n8 = bN & cN ; n7 = aN & n0 ; n6 = a & n3 ; n5 = aN | c ; n4 = a | n3 ; n3 = b & c ; n2 = a | n1 ; n1 = b | c ; n0 = bN | cN
1e	72	sat	13	137.04	F0 = n8 ; F0N = n12 ; F1 = n11 ; F1N = n6 ; n12 = n9 & n10 ; n11 = n0 & n7 ; n10 = c | n1 ; n9 = b | n3 ; n8 = n2 & n4 ; n7 = aN | bN ; n6 = n3 & n5 ; n5 = b | n1 ; n4 = b | n0 ; n3 = a | cN ; n2 = cN | n1 ; n1 = aN & bN ; n0 = a | c
1e	78	ub	16	58.55	F0 = n4 ; F0N = n15 ; F1 = n14 ; F1N = n11 ; n15 = n6 | n12 ; n14 = n9 | n13 ; n13 = cN & n7 ; n12 = c & n2 ; n11 = n8 & n10 ; n10 = c | n5 ; n9 = c & n5 ; n8 = cN | n7 ; n7 = a & b ; n6 = cN & n0 ; n5 = aN | bN ; n4 = n1 | n3 ; n3 = cN & n2 ; n2 = a | b ; n1 = c & n0 ; n0 = aN & bN
1e	8e	sat	12	74.38	F0 = n6 ; F0N = n9 ; F1 = n11 ; F1N = n8 ; n11 = n4 | n10 ; n10 = a & b ; n9 = n1 & n3 ; n8 = n1 & n7 ; n7 = aN | bN ; n6 = n4 | n5 ; n5 = c & n0 ; n4 = cN & n2 ; n3 = cN | n2 ; n2 = a | b ; n1 = c | n0 ; n0 = aN & bN
1e	96	sat	16	552.15	F0 = n15 ; F0N = n12 ; F1 = n8 ; F1N = n13 ; n15 = n6 & n14 ; n14 = aN | cN ; n13 = n9 & n10 ; n12 = n10 & n11 ; n11 = aN | c ; n10 = a | n5 ; n9 = aN | n4 ; n8 = n6 & n7 ; n7 = aN | n5 ; n6 = a | n4 ; n5 = n2 & n3 ; n4 = n0 | n1 ; n3 = b | cN ; n2 = bN | c ; n1 = b & cN ; n0 = bN & c
1e	aa	sat	8	0.25	F0 = n7 ; F0N = n6 ; F1 = a ; F1N = aN ; n7 = n1 & n4 ; n6 = n2 & n5 ; n5 = cN | n3 ; n4 = c | n3 ; n3 = a | b ; n2 = c | n0 ; n1 = cN | n0 ; n0 = aN & bN
1e	ac	sat	13	140.86	F0 = n7 ; F0N = n12 ; F1 = n10 ; F1N = n9 ; n12 = n3 & n11 ; n11 = b | n5 ; n10 = n2 & n5 ; n9 = n0 & n8 ; n8 = bN | c ; n7 = n4 & n6 ; n6 = a | n2 ; n5 = a | cN ; n4 = cN | n1 ; n3 = c | n1 ; n2 = b | c ; n1 = aN & bN ; n0 = aN | cN
1e	b2	sat	14	191.66	F0 = n12 ; F0N = n9 ; F1 = n13 ; F1N = n8 ; n13 = n3 & n10 ; n12 = n2 & n11 ; n11 = b | n3 ; n10 = bN | n6 ; n9 = n5 & n7 ; n8 = n1 & n7 ; n7 = b | n6 ; n6 = n4 & n5 ; n5 = c | n0 ; n4 = a | cN ; n3 = a | c ; n2 = cN | n0 ; n1 = aN | cN ; n0 = aN & bN
1e	b4	sat	14	193.67	F0 = n11 ; F0N = n6 ; F1 = n13 ; F1N = n7 ; n13 = n9 | n12 ; n12 = aN & n11 ; n11 = n8 | n10 ; n10 = aN & n9 ; n9 = c & n0 ; n8 = cN & n1 ; n7 = n2 | n4 ; n6 = n3 | n5 ; n5 = aN & n2 ; n4 = aN & n3 ; n3 = c & n1 ; n2 = cN & n0 ; n1 = a | b ; n0 = a | bN
1e	f0	sat	8	0.27	F0 = n5 ; F0N = n7 ; F1 = c ; F1N = cN ; n7 = n2 | n6 ; n6 = c & n1 ; n5 = n3 | n4 ; n4 = cN & n1 ; n3 = c & n0 ; n2 = cN & n0 ; n1 = a | b ; n0 = aN & bN
2e	2e	sat	6	0.06	F0 = n3 ; F0N = n5 ; F1 = n3 ; F1N = n5 ; n5 = n0 | n4 ; n4 = aN & bN ; n3 = n1 | n2 ; n2 = b & cN ; n1 = a & bN ; n0 = b & c
2e	3a	sat	10	3.29	F0 = n9 ; F0N = n3 ; F1 = n7 ; F1N = n6 ; n9 = n5 & n8 ; n8 = a | b ; n7 = n4 & n5 ; n6 = n1 | n2 ; n5 = bN | cN ; n4 = a | c ; n3 = n0 | n2 ; n2 = b & c ; n1 = aN & cN ; n0 = aN & bN
2e	3c	sat	10	2.08	F0 = n4 ; F0N = n8 ; F1 = n6 ; F1N = n9 ; n9 = n3 | n7 ; n8 = n5 | n7 ; n7 = b & c ; n6 = n0 & n2 ; n5 = aN & bN ; n4 = n0 & n1 ; n3 = bN & cN ; n2 = b | c ; n1 = a | b ; n0 = bN | cN
2e	5a	sat	12	104.45	F0 = n7 ; F0N = n11 ; F1 = n10 ; F1N = n2 ; n11 = n6 & n8 ; n10 = n5 | n9 ; n9 = a & cN ; n8 = aN | b ; n7 = n3 | n4 ; n6 = bN | c ; n5 = aN & c ; n4 = a & bN ; n3 = b & cN ; n2 = n0 & n1 ; n1 = aN | c ; n0 = a | cN
2e	5c	sat	10	3.01	F0 = n8 ; F0N = n9 ; F1 = n7 ; F1N = n3 ; n9 = n0 & n6 ; n8 = n1 | n5 ; n7 = n1 | n4 ; n6 = aN | b ; n5 = a & bN ; n4 = aN & c ; n3 = n0 & n2 ; n2 = a | cN ; n1 = b & cN ; n0 = bN | c
2e	74	sat	12	100.06	F0 = n7 ; F0N = n11 ; F1 = n3 ; F1N = n10 ; n11 = n5 | n8 ; n10 = n0 & n9 ; n9 = cN | n8 ; n8 = b & c ; n7 = n4 & n6 ; n6 = a | b ; n5 = aN & n0 ; n4 = bN | cN ; n3 = n1 & n2 ; n2 = aN | bN ; n1 = b | c ; n0 = a | bN
2e	8e	sat	11	49.93	F0 = n6 ; F0N = n10 ; F1 = n9 ; F1N = n8 ; n10 = n3 & n7 ; n9 = n3 & n5 ; n8 = n2 & n7 ; n7 = c | n1 ; n6 = n2 & n5 ; n5 = a | n4 ; n4 = b & cN ; n3 = b | n0 ; n2 = bN | n0 ; n1 = aN & bN ; n0 = aN | cN
2e	96	sat	16	579.32	F0 = n4 ; F0N = n15 ; F1 = n14 ; F1N = n13 ; n15 = n6 & n7 ; n14 = n8 | n11 ; n13 = n10 | n12 ; n12 = aN & n9 ; n11 = a & n9 ; n10 = a & n2 ; n9 = n5 & n6 ; n8 = aN & n2 ; n7 = aN | b ; n6 = bN | c ; n5 = b | cN ; n4 = n1 & n3 ; n3 = a | b ; n2 = n0 & n1 ; n1 = bN | cN ; n0 = b | c
2e	aa	sat	6	0.07	F0 = n2 ; F0N = n5 ; F1 = a ; F1N = aN ; n5 = n3 & n4 ; n4 = bN | c ; n3 = aN | b ; n2 = n0 | n1 ; n1 = a & bN ; n0 = b & cN
2e	b2	sat	12	101.64	F0 = n9 ; F0N = n10 ; F1 = n11 ; F1N = n5 ; n11 = n0 & n8 ; n10 = n0 & n6 ; n9 = n1 | n7 ; n8 = a | n2 ; n7 = a & bN ; n6 = aN | b ; n5 = n3 & n4 ; n4 = b | cN ; n3 = aN | n1 ; n2 = bN & c ; n1 = b & cN ; n0 = bN | c
2e	b8	sat	12	100.72	F0 = n5 ; F0N = n11 ; F1 = n6 ; F1N = n10 ; n11 = n1 & n9 ; n10 = n7 | n8 ; n9 = bN | c ; n8 = bN & cN ; n7 = aN & b ; n6 = n0 | n3 ; n5 = n2 & n4 ; n4 = a | b ; n3 = bN & c ; n2 = bN | cN ; n1 = aN | b ; n0 = a & b
2e	cc	sat	6	0.07	F0 = n3 ; F0N = n5 ; F1 = b ; F1N = bN ; n5 = n2 | n4 ; n4 = b & c ; n3 = n0 & n1 ; n2 = aN & bN ; n1 = bN | cN ; n0 = a | b
2e	e2	sat	8	0.15	F0 = n4 ; F0N = n5 ; F1 = n7 ; F1N = n6 ; n7 = n2 | n3 ; n6 = n0 | n1 ; n5 = n0 | n2 ; n4 = n1 | n3 ; n3 = a & bN ; n2 = b & c ; n1 = b & cN ; n0 = aN & bN
3c	3c	sat	6	0.06	F0 = n2 ; F0N = n5 ; F1 = n2 ; F1N = n5 ; n5 = n3 & n4 ; n4 = b | cN ; n3 = bN | c ; n2 = n0 & n1 ; n1 = bN | cN ; n0 = b | c
3c	5a	sat	12	90.75	F0 = n6 ; F0N = n9 ; F1 = n11 ; F1N = n7 ; n11 = n0 | n10 ; n10 = aN & c ; n9 = n5 | n8 ; n8 = b & c ; n7 = n1 & n2 ; n6 = n3 | n4 ; n5 = bN & cN ; n4 = b & cN ; n3 = bN & c ; n2 = a | cN ; n1 = aN | c ; n0 = a & cN
3c	8e	sat	10	3.32	F0 = n3 ; F0N = n9 ; F1 = n7 ; F1N = n8 ; n9 = n4 & n5 ; n8 = n2 & n5 ; n7 = n0 | n6 ; n6 = a & n4 ; n5 = bN | c ; n4 = b | cN ; n3 = n0 | n1 ; n2 = aN | n1 ; n1 = bN & c ; n0 = b & cN
3c	96	sat	12	69.54	F0 = n3 ; F0N = n5 ; F1 = n9 ; F1N = n11 ; n11 = n7 | n10 ; n10 = a & n3 ; n9 = n6 | n8 ; n8 = aN & n3 ; n7 = aN & n5 ; n6 = a & n5 ; n5 = n1 | n4 ; n4 = bN & cN ; n3 = n0 | n2 ; n2 = bN & c ; n1 = b & c ; n0 = b & cN
3c	aa	sat	6	0.07	F0 = n5 ; F0N = n4 ; F1 = a ; F1N = aN ; n5 = n0 & n1 ; n4 = n2 & n3 ; n3 = bN | c ; n2 = b | cN ; n1 = b | c ; n0 = bN | cN
3c	cc	sat	6	0.07	F0 = n5 ; F0N = n4 ; F1 = b ; F1N = bN ; n5 = n2 | n3 ; n4 = n0 | n1 ; n3 = bN & c ; n2 = b & cN ; n1 = bN & cN ; n0 = b & c
8e	8e	sat	8	0.48	F0 = n6 ; F0N = n7 ; F1 = n6 ; F1N = n7 ; n7 = n2 | n5 ; n6 = n0 & n4 ; n5 = aN & n3 ; n4 = b | n1 ; n3 = bN | c ; n2 = bN & c ; n1 = a & cN ; n0 = a | cN
8e	96	sat	14	204.77	F0 = n9 ; F0N = n13 ; F1 = n12 ; F1N = n11 ; n13 = n1 & n10 ; n12 = n3 & n8 ; n11 = n6 & n10 ; n10 = c | n7 ; n9 = n0 & n8 ; n8 = cN | n7 ; n7 = n4 & n5 ; n6 = cN | n2 ; n5 = aN | b ; n4 = a | bN ; n3 = c | n2 ; n2 = n0 & n1 ; n1 = aN | bN ; n0 = a | b
8e	aa	sat	8	0.54	F0 = n7 ; F0N = n4 ; F1 = a ; F1N = aN ; n7 = n5 & n6 ; n6 = a | n1 ; n5 = b | cN ; n4 = n2 | n3 ; n3 = c & n0 ; n2 = aN & bN ; n1 = b & cN ; n0 = aN | bN
8e	b2	sat	11	28.33	F0 = n6 ; F0N = n10 ; F1 = n9 ; F1N = n8 ; n10 = n3 & n7 ; n9 = n5 & n7 ; n8 = n3 & n4 ; n7 = bN | c ; n6 = n4 & n5 ; n5 = a | n2 ; n4 = b | cN ; n3 = aN | n2 ; n2 = n0 & n1 ; n1 = b | c ; n0 = bN | cN
96	96	sat	12	127.91	F0 = n9 ; F0N = n11 ; F1 = n9 ; F1N = n11 ; n11 = n6 & n10 ; n10 = cN | n3 ; n9 = n7 | n8 ; n8 = cN & n3 ; n7 = c & n5 ; n6 = c | n5 ; n5 = n1 & n4 ; n4 = aN | b ; n3 = n0 & n2 ; n2 = a | b ; n1 = a | bN ; n0 = aN | bN
96	aa	sat	12	127.63	F0 = n9 ; F0N = n11 ; F1 = a ; F1N = aN ; n11 = n8 | n10 ; n10 = bN & n6 ; n9 = n5 | n7 ; n8 = b & n2 ; n7 = b & n6 ; n6 = n3 | n4 ; n5 = bN & n2 ; n4 = a & c ; n3 = aN & cN ; n2 = n0 | n1 ; n1 = aN & c ; n0 = a & cN
aa	aa	sat	0	0.02	F0 = a ; F0N = aN ; F1 = a ; F1N = aN
aa	cc	sat	0	0.02	F0 = a ; F0N = aN ; F1 = b ; F1N = bN
